Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,OBJECTID
"2018500307658","265765","51624",-3.888121,50.349172,"50","3","1","1",19/06/2018,"3",13:35:00,"584",E10000008,"3","379","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","2",E01020158,"778"
"2018500330869","266310","52053",-3.880617,50.353152,"50","3","2","1",17/08/2018,"6",12:42:00,"584",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020158,"778"
"2018500800460","266978","50602",-3.87072,50.340261,"50","3","2","1",17/09/2018,"2",08:10:00,"584",E10000008,"3","379","6","40","0","-1","-1","0","0","0","1","2","2","0","0","2","1",E01020158,"778"
"2018500801426","265531","51741",-3.89145,50.35017,"50","3","1","1",23/10/2018,"3",16:30:00,"584",E10000008,"3","379","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020158,"778"
"2018500806183","265916","51592",-3.885988,50.348919,"50","2","2","1",05/12/2018,"4",12:51:00,"584",E10000008,"3","379","6","30","3","4","3","379","0","0","1","2","2","0","0","2","1",E01020158,"778"
"2018500262327","265020","55694",-3.900047,50.385585,"50","2","1","1",15/01/2018,"2",04:39:00,"584",E10000008,"3","38","3","70","0","-1","-1","0","0","0","6","5","2","0","0","2","1",E01020160,"779"
"2018500300522","267241","57095",-3.869318,50.398684,"50","3","2","1",06/05/2018,"1",11:54:00,"584",E10000008,"4","3213","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020160,"779"
"2018500318359","265419","55881",-3.894505,50.387357,"50","3","3","1",02/08/2018,"5",16:30:00,"584",E10000008,"3","38","3","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020160,"779"
"2018500330513","268570","58081",-3.850974,50.407846,"50","3","3","1",13/09/2018,"5",08:17:00,"584",E10000008,"3","38","7","40","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020160,"779"
"2018500260355","269021","56249",-3.843992,50.391479,"50","3","2","2",11/01/2018,"5",10:38:00,"584",E10000008,"3","379","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020160,"780"
"2018500267124","269867","55360",-3.831788,50.383676,"50","3","2","2",19/01/2018,"6",08:30:00,"584",E10000008,"4","3196","6","60","0","-1","-1","0","0","0","1","1","4","0","0","2","1",E01020160,"780"
"2018500801050","268765","57087",-3.847884,50.398955,"50","3","2","1",29/10/2018,"2",16:01:00,"584",E10000008,"3","3121","6","60","9","4","6","0","0","0","1","1","1","0","0","2","1",E01020160,"780"
"2018500802345","268961","56722",-3.845,50.395717,"50","2","2","2",20/11/2018,"3",03:39:00,"584",E10000008,"3","3121","6","60","0","-1","-1","0","0","0","6","1","1","0","7","2","1",E01020160,"780"
"2018500809480","269879","55290",-3.831595,50.383049,"50","3","2","1",27/12/2018,"5",10:05:00,"584",E10000008,"4","3196","6","60","0","-1","-1","0","0","0","1","1","2","0","0","2","1",E01020160,"780"
"2018500295468","263919","56107",-3.915675,50.389043,"50","3","2","2",05/05/2018,"7",11:47:00,"584",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","1","1",E01020164,"781"
"2018500313333","263815","56634",-3.917328,50.393756,"50","3","2","1",12/07/2018,"5",13:00:00,"584",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","2","2","0","0","1","2",E01020164,"781"
"2018500322352","264205","56298",-3.911723,50.390826,"50","3","1","1",28/07/2018,"7",17:04:00,"584",E10000008,"4","3213","6","30","3","4","6","0","0","0","1","1","2","0","0","1","1",E01020163,"781"
"2018500269728","263703","56193",-3.918743,50.389766,"50","3","2","1",31/01/2018,"4",09:26:00,"584",E10000008,"4","3213","6","30","1","4","6","0","0","0","1","1","2","0","0","1","1",E01020161,"782"
"2018500321031","262995","55945",-3.928606,50.387372,"50","2","2","1",24/07/2018,"3",07:00:00,"584",E10000008,"4","3213","6","30","6","4","6","0","0","0","1","1","1","0","0","1","1",E01020161,"782"
"2018500801545","263717","56092",-3.918509,50.388861,"50","3","2","1",09/11/2018,"6",09:09:00,"584",E10000008,"4","3213","6","30","3","4","6","0","0","1","1","8","2","0","0","1","1",E01020161,"782"
"2018500802788","263281","56432",-3.924763,50.391816,"50","3","2","1",29/11/2018,"5",18:00:00,"584",E10000008,"6","0","6","30","6","4","6","0","0","0","4","5","2","0","0","1","2",E01020161,"782"
"2018500809166","256625","49539",-4.015716,50.328278,"50","2","2","1",21/12/2018,"6",15:24:00,"584",E10000008,"4","3186","6","60","0","-1","-1","0","0","0","1","1","2","0","0","2","2",E01020171,"783"
"2018500265426","282600","51975",-3.651711,50.355928,"50","3","1","1",25/01/2018,"5",18:14:00,"584",E10000008,"3","3122","6","60","0","-1","-1","0","0","0","6","2","2","0","0","2","1",E01020188,"784"
"2018500268251","281930","51895",-3.661101,50.355075,"50","3","3","1",03/02/2018,"7",14:00:00,"584",E10000008,"3","3122","6","30","3","4","6","0","0","0","1","1","1","0","0","2","2",E01020188,"784"
"2018500800390","282097","51248",-3.658551,50.349292,"50","3","2","1",29/09/2018,"7",13:49:00,"584",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020188,"784"
"2018500801213","281402","52295",-3.668646,50.358564,"50","3","2","3",03/11/2018,"7",17:37:00,"584",E10000008,"3","3122","6","60","3","4","6","0","0","0","6","2","2","0","0","2","1",E01020188,"784"
"2018500803618","282014","51869",-3.659912,50.354858,"50","3","2","2",27/11/2018,"3",11:09:00,"584",E10000008,"3","3122","6","60","0","-1","-1","0","0","0","1","5","2","0","0","2","1",E01020188,"784"
"2018500296920","279898","60954",-3.692551,50.436099,"50","3","2","1",11/05/2018,"6",09:30:00,"584",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","2",E01020180,"789"
"2018500272146","280725","60570",-3.680789,50.432816,"50","2","2","6",14/01/2018,"1",16:35:00,"584",E10000008,"3","385","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020180,"790"
"2018500301595","280775","60289",-3.679996,50.4303,"50","3","1","2",26/05/2018,"7",01:02:00,"584",E10000008,"6","0","6","30","0","-1","-1","0","0","0","4","1","1","0","0","2","1",E01020180,"790"
"2018500330173","281004","59959",-3.676668,50.42738,"50","3","2","2",15/09/2018,"7",22:57:00,"584",E10000008,"6","0","6","30","3","4","6","0","0","0","4","1","1","0","0","2","1",E01020180,"790"
"2018500812564","280934","60125",-3.677706,50.428858,"50","3","3","1",15/11/2018,"5",14:37:00,"584",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","2","2","0","0","2","1",E01020180,"790"
"2018500261110","282656","60912",-3.653719,50.436279,"50","3","2","2",15/01/2018,"2",06:35:00,"584",E10000008,"6","0","6","30","0","-1","-1","0","0","0","7","2","2","0","0","2","1",E01020156,"793"
"2018500270027","282991","60162",-3.648769,50.429604,"50","2","2","1",22/01/2018,"2",15:02:00,"584",E10000008,"3","385","6","40","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020156,"793"
"2018500283817","284184","60532",-3.632094,50.433167,"50","3","1","1",29/03/2018,"5",02:30:00,"584",E10000008,"3","385","6","60","0","-1","-1","0","0","0","6","2","2","0","0","2","1",E01020156,"793"
"2018500288258","284158","60536",-3.632461,50.433198,"50","3","1","1",08/04/2018,"1",05:33:00,"584",E10000008,"3","385","6","30","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01020156,"793"
"2018500320771","280827","61338",-3.679598,50.43974,"50","3","2","2",08/07/2018,"1",19:27:00,"584",E10000008,"3","381","6","60","3","4","3","381","0","0","1","1","1","0","0","2","1",E01020156,"793"
"2018500330074","282444","60332",-3.656521,50.431023,"50","3","2","3",16/09/2018,"1",00:16:00,"584",E10000008,"3","385","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020156,"793"
"2018500800029","282436","60748",-3.656764,50.434761,"50","3","1","1",13/08/2018,"2",15:15:00,"584",E10000008,"6","0","6","40","0","-1","-1","0","0","0","1","1","1","0","7","2","1",E01020156,"793"
"2018500800795","283028","63466",-3.64928,50.459313,"50","3","2","2",20/10/2018,"7",11:10:00,"584",E10000008,"3","381","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020156,"793"
"2018500802853","283137","61324",-3.647077,50.440079,"50","3","2","1",10/11/2018,"7",08:30:00,"584",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","5","2","0","0","2","1",E01020156,"793"
"2018500803268","283425","60118",-3.642648,50.429295,"50","2","2","1",03/12/2018,"2",08:55:00,"584",E10000008,"3","385","6","30","9","4","6","0","0","0","1","2","2","0","0","2","2",E01020156,"793"
"2018500800603","285716","57554",-3.609624,50.406696,"50","3","1","5",14/10/2018,"1",19:42:00,"584",E10000008,"6","0","6","60","0","-1","-1","0","0","0","6","1","2","0","0","2","1",E01020156,"794"
"2018500316979","271738","70563",-3.810693,50.520745,"50","3","1","2",05/05/2018,"7",08:21:00,"584",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","1","7","0","2","1",E01020157,"795"
"2018500276353","272973","63527",-3.790889,50.457769,"50","3","1","1",04/03/2018,"1",14:14:00,"584",E10000008,"3","38","3","70","0","-1","-1","0","0","0","1","1","5","0","0","2","1",E01020157,"797"
"2018500277175","272985","63186",-3.790604,50.454706,"50","3","1","1",09/03/2018,"6",13:54:00,"584",E10000008,"3","38","3","70","0","-1","-1","0","0","0","1","2","2","0","0","2","1",E01020157,"797"
"2018500807727","272883","62603",-3.791842,50.449443,"50","2","6","3",08/11/2018,"5",07:50:00,"584",E10000008,"3","38","3","70","0","-1","-1","0","0","0","1","2","2","0","0","2","1",E01020157,"797"
"2018500295314","273726","61142",-3.779482,50.436493,"50","3","2","1",02/05/2018,"4",09:58:00,"584",E10000008,"6","0","6","30","6","4","6","0","0","0","1","1","2","0","0","2","1",E01020157,"798"
"2018500270127","275541","65805",-3.755487,50.478797,"50","3","2","1",02/02/2018,"6",15:42:00,"584",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","2","2","0","0","2","1",E01020157,"799"
"2018500293551","277187","63793",-3.731639,50.461058,"50","2","1","1",06/05/2018,"1",12:27:00,"584",E10000008,"3","384","6","60","0","-1","-1","0","0","4","1","1","1","0","0","2","1",E01020157,"799"
"2018500325842","274773","66281",-3.766465,50.482912,"50","3","2","2",01/09/2018,"7",07:17:00,"584",E10000008,"3","384","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020157,"799"
"2018500279596","273513","45172",-3.77711,50.29289,"50","2","1","1",23/03/2018,"6",20:37:00,"584",E10000008,"6","0","6","30","0","-1","-1","0","0","0","6","2","2","0","0","2","1",E01020179,"801"
"2018500316652","273838","47215",-3.773232,50.311325,"50","3","2","1",20/07/2018,"6",15:20:00,"584",E10000008,"3","381","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020179,"802"
"2018500269709","275454","42646",-3.749041,50.270597,"50","3","3","1",09/02/2018,"6",22:40:00,"584",E10000008,"3","379","6","60","0","-1","-1","0","0","0","6","1","2","0","0","2","1",E01020174,"803"
"2018500800346","274576","43119",-3.761512,50.274663,"50","3","2","1",27/09/2018,"5",19:20:00,"584",E10000008,"3","379","6","30","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01020174,"803"
"2018500316558","277760","45045",-3.717473,50.292645,"50","3","2","2",24/07/2018,"3",09:00:00,"584",E10000008,"6","0","6","60","6","4","6","0","0","0","1","1","1","0","0","2","1",E01020174,"805"
"2018500321247","278575","42926",-3.705356,50.273764,"50","3","2","1",26/07/2018,"5",19:05:00,"584",E10000008,"3","379","6","40","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020174,"806"
"2018500262409","278692","62349",-3.709977,50.448391,"50","3","1","1",13/01/2018,"7",22:45:00,"584",E10000008,"3","384","1","30","1","4","6","0","0","4","4","1","2","0","0","2","1",E01020150,"807"
"2018500277147","278669","62123",-3.710228,50.446354,"50","3","2","2",09/03/2018,"6",13:00:00,"584",E10000008,"3","385","6","40","0","-1","-1","0","0","0","1","2","2","0","0","2","2",E01020150,"807"
"2018500277373","278179","61810",-3.717024,50.443439,"50","3","1","1",11/03/2018,"1",21:01:00,"584",E10000008,"3","385","6","60","0","-1","-1","0","0","0","6","2","2","0","0","2","1",E01020150,"807"
"2018500294949","276951","61419",-3.734182,50.439668,"50","3","2","1",06/05/2018,"1",11:00:00,"584",E10000008,"3","385","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","2",E01020150,"807"
"2018500315254","278593","62091",-3.711287,50.446051,"50","3","1","1",14/07/2018,"7",16:09:00,"584",E10000008,"3","385","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020150,"807"
"2018500320999","278416","62761",-3.713996,50.452037,"50","3","2","1",17/07/2018,"3",10:00:00,"584",E10000008,"3","384","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","2",E01020150,"807"
"2018500801987","278724","62154",-3.709463,50.446645,"50","3","2","1",08/11/2018,"5",16:17:00,"584",E10000008,"3","384","6","30","1","4","3","385","0","0","1","2","2","0","0","2","1",E01020150,"807"
"2018500269829","286217","50996",-3.60059,50.347838,"50","3","1","1",09/02/2018,"6",16:30:00,"584",E10000008,"6","0","6","30","3","4","6","0","0","0","1","1","1","0","0","2","2",E01020151,"808"
"2018500273022","287793","51518",-3.578603,50.352833,"50","2","1","1",13/02/2018,"3",14:00:00,"584",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","2",E01020152,"808"
"2018500312501","285984","50919",-3.60384,50.3471,"50","2","1","1",10/05/2018,"5",14:43:00,"584",E10000008,"3","3122","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020154,"808"
"2018500317335","287924","51702",-3.576817,50.354512,"50","2","1","1",29/07/2018,"1",20:44:00,"584",E10000008,"4","3205","6","30","3","4","3","379","0","0","1","2","2","0","0","2","1",E01020152,"808"
"2018500809423","286647","51257",-3.594627,50.350267,"50","3","2","2",27/12/2018,"5",15:20:00,"584",E10000008,"3","379","6","30","3","4","3","379","0","0","1","1","1","0","0","2","1",E01020151,"808"
"2018500279542","286917","51132",-3.590796,50.349195,"50","3","2","1",01/03/2018,"5",13:02:00,"584",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","3","3","0","0","2","1",E01020151,"809"
"2018500800260","286760","51427",-3.59309,50.351817,"50","3","2","1",17/09/2018,"2",15:30:00,"584",E10000008,"3","379","6","30","9","4","6","0","0","1","1","1","1","0","0","2","1",E01020154,"810"
"2018500800385","286376","51208",-3.59842,50.349774,"50","3","2","1",02/10/2018,"3",17:20:00,"584",E10000008,"6","0","6","30","9","4","6","0","0","0","1","1","1","0","0","2","2",E01020155,"810"
"2018500800435","286278","51037",-3.599745,50.348218,"50","3","2","1",27/09/2018,"5",09:08:00,"584",E10000008,"3","3122","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020154,"810"
"2018500802166","276091","52879",-3.743468,50.362719,"50","3","2","1",07/11/2018,"4",08:00:00,"584",E10000008,"6","0","6","60","3","4","6","0","0","0","1","2","2","0","0","2","2",E01020143,"812"
"2018500306011","278947","59535",-3.705478,50.423147,"50","3","2","3",16/06/2018,"7",11:39:00,"584",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","2","2","0","0","2","1",E01020143,"813"
"2018500330564","273765","59463",-3.778367,50.421408,"50","3","2","1",09/08/2018,"5",17:34:00,"584",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020143,"813"
"2018500284635","278490","57204",-3.711153,50.402099,"50","3","4","2",26/03/2018,"2",09:10:00,"584",E10000008,"3","381","6","60","3","4","6","0","0","0","1","1","1","0","0","2","1",E01020143,"814"
"2018500294867","278477","57229",-3.711344,50.402321,"50","3","2","2",27/04/2018,"6",08:50:00,"584",E10000008,"3","381","6","60","0","-1","-1","0","0","0","1","2","2","0","0","2","1",E01020143,"814"
"2018500330114","278410","56166",-3.711942,50.392751,"50","3","2","1",12/09/2018,"4",15:25:00,"584",E10000008,"3","381","6","30","3","4","6","0","0","1","1","1","2","0","0","2","1",E01020143,"814"
"2018500265928","275626","48957",-3.748707,50.327365,"50","3","4","1",27/01/2018,"7",20:39:00,"584",E10000008,"3","381","6","60","0","-1","-1","0","0","0","6","1","2","0","0","2","1",E01020142,"817"
"2018500270574","277628","53584",-3.722098,50.369378,"50","2","2","1",11/02/2018,"1",12:30:00,"584",E10000008,"3","381","6","60","0","-1","-1","0","0","0","1","8","2","0","0","2","1",E01020142,"818"
"2018500282243","276394","53082",-3.739277,50.364608,"50","3","2","1",22/03/2018,"5",17:41:00,"584",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020142,"818"
"2018500308821","279417","53217",-3.696836,50.366449,"50","2","2","1",21/06/2018,"5",19:49:00,"584",E10000008,"3","3122","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020142,"818"
"2018500312523","277676","53062",-3.721254,50.364696,"50","3","2","3",10/07/2018,"3",16:28:00,"584",E10000008,"3","381","6","60","3","4","6","0","0","0","1","1","1","0","0","2","1",E01020142,"818"
"2018500330384","278228","53153",-3.713525,50.365628,"50","3","3","1",07/09/2018,"6",18:32:00,"584",E10000008,"3","3122","6","60","9","4","6","0","0","0","1","2","1","0","0","2","2",E01020142,"818"
"2018500330608","277343","51999",-3.725587,50.355071,"50","2","2","1",07/08/2018,"3",15:07:00,"584",E10000008,"3","381","6","60","3","4","6","0","0","0","1","1","1","0","0","2","1",E01020142,"818"
"2018500801082","278036","52496",-3.716011,50.359683,"50","3","3","1",16/10/2018,"3",12:43:00,"584",E10000008,"3","381","6","60","3","4","6","0","0","0","1","1","1","0","0","2","1",E01020142,"818"
"2018500315127","273804","43929",-3.772612,50.281779,"50","3","2","1",27/06/2018,"4",19:15:00,"584",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020168,"819"
"2018500322705","273948","43107",-3.770317,50.274421,"50","3","1","1",13/08/2018,"2",16:00:00,"584",E10000008,"3","379","6","30","3","4","6","0","0","0","1","1","1","0","0","2","2",E01020168,"819"
"2018500802684","274103","42957",-3.768093,50.273106,"50","2","2","1",26/11/2018,"2",08:40:00,"584",E10000008,"3","379","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020168,"819"
"2018500805817","273753","44288",-3.773447,50.284995,"50","3","3","1",26/09/2018,"4",06:30:00,"584",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020168,"819"
"2018500276794","273852","44522",-3.772136,50.28712,"50","3","2","1",09/03/2018,"6",14:24:00,"584",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","2","2","0","0","2","1",E01020169,"820"
"2018500288599","273440","44083",-3.77777,50.283086,"50","3","1","1",11/04/2018,"4",12:30:00,"584",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","2",E01020169,"820"
"2018500300511","273401","44113",-3.778327,50.283347,"50","2","1","1",17/05/2018,"5",10:50:00,"584",E10000008,"6","0","6","30","3","4","6","0","0","0","1","1","1","0","0","2","1",E01020169,"820"
"2018500325329","273433","44126",-3.777882,50.283471,"50","3","1","1",31/07/2018,"3",12:45:00,"584",E10000008,"6","0","2","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020169,"820"
